Time,Open,High,Low,Last,Change,Volume
11/17/16,92.31,94.79,90.65,92.39,0.76000000000001,20824700
11/16/16,87.34,92.56,86.35,91.63,5.44,24699600
11/15/16,84.29,87.45,83.93,86.19,2.55,15652200
11/14/16,88.09,88.19,83.62,83.64,-4.33,33719900
11/11/16,79.51,88.77,78.5,87.97,20.2,54383600
11/10/16,71.49,71.5,66.76,67.77,-2.19,21732000
11/09/16,69.23,70.9,68.72,69.96,-1.2,11413200
11/08/16,71.54,71.77,70.5,71.16,-0.11,10747100
11/07/16,69.55,71.72,69.5,71.27,3.7,12189500
11/04/16,67.51,68.73,66.57,67.57,-0.39,8219400
11/03/16,69.08,69.14,66.64,67.96,-0.80000000000001,7741500
11/02/16,69.58,70.52,68.64,68.76,-0.28999999999999,7396200
11/01/16,71.42,71.81,68.29,69.05,-2.11,11830600
10/31/16,70.79,71.63,70.75,71.16,0.59999999999999,6309700
10/28/16,71.02,72.1,70.43,70.56,-0.12,7271300
10/27/16,72.71,72.85,70.39,70.68,-1.48,9716600
10/26/16,71.27,72.95,71.2,72.16,0.28999999999999,8344700
10/25/16,70.59,72.3,70.25,71.87,1.16,9936500
10/24/16,68,70.79,67.99,70.71,3.17,8495900
10/21/16,67.49,67.66,66.9,67.54,-0.19,6987600
10/20/16,67.25,67.95,66.3,67.73,1.26,7802000
10/19/16,66.16,66.78,65.82,66.47,-0.14,4976400
10/18/16,66.52,66.99,66.25,66.61,1,6734200
10/17/16,65.98,66.6,65.52,65.61,-0.38,4883100
10/14/16,66.15,66.6,65.6,65.99,0.64,8265800
10/13/16,65.65,65.8,63.7,65.35,-1.08,9752900
10/12/16,65.86,66.78,65.31,66.43,0.30000000000001,10498000
10/11/16,66.88,66.98,65.62,66.13,-0.97,9713400
10/10/16,67.2,67.56,66.47,67.1,0.25,7196800
10/07/16,67.79,67.97,66.66,66.85,-0.49000000000001,7156500
10/06/16,67.41,67.83,66.26,67.34,-0.89,9005300
10/05/16,68.88,69.58,68.02,68.23,-0.069999999999993,7636000
10/04/16,68.55,69.7,67.79,68.3,-0.15000000000001,7040600
10/03/16,68.52,69.51,68.33,68.45,-0.069999999999993,6064800
09/30/16,67.77,69.19,67.37,68.52,1.12,10747900
09/29/16,66.67,67.61,66.05,67.4,0.62,8416600
09/28/16,66.64,66.83,65.93,66.78,0.23999999999999,7994300
09/27/16,64.09,66.64,64.06,66.54,2.2,10068000
09/26/16,64.21,64.6,63.53,64.34,-0.61,5750500
09/23/16,65.1,65.29,64.66,64.95,-0.069999999999993,6903300
09/22/16,65.24,65.44,64.65,65.02,0.16,7716700
09/21/16,63.28,64.98,63.27,64.86,1.77,8405200
09/20/16,64.4,64.4,62.74,63.09,-0.58,8277700
09/19/16,63.5,65.26,63.21,63.67,0.83,10427400
09/16/16,62.91,63.25,62.12,62.84,0.15000000000001,22561100
09/15/16,60.5,62.76,60.36,62.69,2.29,12883700
"Downloaded from Barchart.com as of 09-07-2018 01:07pm CDT"
