Time,Open,High,Low,Last,Change,Volume
11/01/16,141.91,142.92,140.64,141.41,0.10999999999999,35500
10/31/16,145.09,145.09,141.25,141.3,-3.79,62600
10/28/16,141.52,145.42,141.52,145.09,3.53,86800
10/27/16,144.84,145.04,140.71,141.56,-2.91,103900
10/26/16,145.79,146.98,144.08,144.47,-0.87,46800
10/25/16,144.94,145.91,144.28,145.34,0.78,27200
10/24/16,144.55,144.63,143.18,144.56,1.4,25800
10/21/16,143.24,143.34,141.74,143.16,0.27000000000001,29300
10/20/16,143.28,144.79,142.65,142.89,-1.09,35800
10/19/16,141.89,144.43,141.11,143.98,1.58,43700
10/18/16,142,143.66,140,142.4,1.17,35500
10/17/16,140.1,142.24,140,141.23,0.88,26700
10/14/16,142.2,142.2,139.96,140.35,-1.52,31500
10/13/16,142.07,142.82,140.89,141.87,0.080000000000013,56500
10/12/16,139.39,142.79,137.22,141.79,1.49,92400
10/11/16,141.76,142.8,138.6,140.3,-1.28,59600
10/10/16,141.35,143.68,140.74,141.58,0.11000000000001,85800
10/07/16,142.46,143.3,140.79,141.47,-1.03,99500
10/06/16,141.53,143.41,140.51,142.5,1.06,94200
10/05/16,144.29,144.64,140.07,141.44,-2.05,284000
10/04/16,145.6,146.4,142.53,143.49,-1.63,59600
10/03/16,147.52,147.59,144.33,145.12,-3.04,72700
09/30/16,143.2,149.26,142.69,148.16,4.75,115900
09/29/16,146.65,147,143.34,143.41,-2.72,40200
09/28/16,147.88,149.54,145.04,146.13,-2.06,59000
09/27/16,145.33,148.37,144,148.19,3.69,86900
09/26/16,148.18,148.18,144.3,144.5,-4.02,60100
09/23/16,151.01,151.01,148.46,148.52,-2.01,35100
09/22/16,145.91,151.6,145.91,150.53,4.58,92300
09/21/16,146,147.3,145.11,145.95,0.22,57000
09/20/16,145.59,146.7,144.66,145.73,1.09,66600
09/19/16,143.5,146,143.5,144.64,0.78999999999999,42600
09/16/16,146.52,146.52,143.03,143.85,-2.55,74700
09/15/16,146.17,146.91,145.63,146.4,0.22,37900
"Downloaded from Barchart.com as of 09-07-2018 01:07pm CDT"
