Time,Open,High,Low,Last,Change,Volume
12/09/16,102.23,104.05,102.04,103.57,1.42,5040100
12/08/16,102.14,102.61,102,102.15,-0.66,3993900
12/07/16,101.16,102.93,101.16,102.81,1.26,4873400
12/06/16,101.08,101.61,100.81,101.55,0.84,4828300
12/05/16,100.62,100.91,100.12,100.71,0.11,3961800
12/02/16,99.4,100.64,99.4,100.6,1.57,4594600
12/01/16,99.89,100.05,98.5,99.03,-1.07,7123000
11/30/16,101.51,101.92,100.1,100.1,-2.44,8123400
11/29/16,102.79,103.05,102.3,102.54,-0.25,3886700
11/28/16,102.27,103.25,101.9,102.79,0.62,5556900
11/25/16,102,102.91,101.74,102.17,0.64,3644900
11/23/16,102.52,102.89,101.46,101.53,-1.36,4676100
11/22/16,102.53,103,102.44,102.89,0.63,4540300
11/21/16,101.48,102.32,101.48,102.26,0.95,3870800
11/18/16,101.4,101.8,101.18,101.31,-0.31,4919100
11/17/16,101.81,101.93,101.18,101.62,-0.089999999999989,4212600
11/16/16,102.36,102.9,101.47,101.71,-0.14,3962900
11/15/16,101.4,102.05,100.82,101.85,0.45999999999999,5672300
11/14/16,102.86,103.34,100.45,101.39,-1.8,7248700
11/11/16,103,103.77,102.57,103.19,-0.060000000000002,5888300
11/10/16,106.89,106.89,102.4,103.25,-4,9095700
11/09/16,106.45,107.35,105,107.25,-1.47,6515800
11/08/16,106.97,108.93,106.97,108.72,1.76,4670900
11/07/16,106.66,107.2,106.38,106.96,1.15,5469100
11/04/16,106.56,106.97,105.81,105.81,-0.81999999999999,2897600
11/03/16,107.07,107.14,106.52,106.63,-0.079999999999998,3447600
11/02/16,106.68,107.44,106.61,106.71,0,3679100
11/01/16,107.14,107.3,106.12,106.71,-0.49000000000001,4289500
10/31/16,107.03,107.43,106.92,107.2,0.13000000000001,3141700
10/28/16,106.9,107.53,106.52,107.07,0.44,3378900
10/27/16,107.28,107.54,106.3,106.63,-0.44,4205200
10/26/16,107.49,107.95,106.95,107.07,-0.16000000000001,3440700
10/25/16,107.39,107.63,106.81,107.23,-0.079999999999998,3756200
10/24/16,106.12,107.9,106.12,107.31,1.69,5125900
10/21/16,106.01,106.01,105.27,105.62,-0.25,3615400
10/20/16,106.11,106.32,105.58,105.87,-0.39,3751500
10/19/16,106.81,107.01,106.08,106.26,-0.69,4330600
10/18/16,107.45,108.18,106.94,106.95,0.10000000000001,3850000
10/17/16,106.83,107.07,106.56,106.85,0.019999999999996,4104300
10/14/16,106.07,107.06,105.78,106.83,0.91,4788600
10/13/16,105.85,106.17,105.29,105.92,-0.16,3582500
10/12/16,105.87,106.16,105.5,106.08,0.51000000000001,3419700
10/11/16,106.12,106.21,105,105.57,-0.65000000000001,3814300
10/10/16,106.45,106.62,105.82,106.22,0.23,3119200
10/07/16,106.76,106.92,105.65,105.99,-0.41000000000001,4398400
10/06/16,105.73,106.53,105.46,106.4,0.39,4886000
10/05/16,107.24,107.49,105.69,106.01,-1.09,6297000
10/04/16,108.31,108.37,106.58,107.1,-1.15,5830000
10/03/16,108.77,108.83,107.47,108.25,-0.52,4566000
09/30/16,108.37,109.24,108.37,108.77,1.01,7173200
09/29/16,109.5,109.71,107.71,107.76,0.38000000000001,7248700
09/28/16,107.91,107.91,106.86,107.38,-0.11,5030400
09/27/16,107.37,107.87,106.73,107.49,0.45999999999999,3779200
09/26/16,107.24,107.38,106.87,107.03,-0.31,4440400
09/23/16,107.68,107.99,107.04,107.34,-0.47999999999999,3235800
09/22/16,107.49,107.94,107.31,107.82,0.69,3869300
09/21/16,106.16,107.37,105.88,107.13,0.83,3913800
09/20/16,106.1,106.71,105.96,106.3,0.63,3561600
09/19/16,105.21,106.12,104.92,105.67,0.39,3439300
09/16/16,105,105.5,104.58,105.28,-0.2,4934000
09/15/16,104.95,105.72,104.7,105.48,0.43000000000001,3900200
"Downloaded from Barchart.com as of 09-07-2018 01:07pm CDT"
