Time,Open,High,Low,Last,Change,Volume
11/16/16,17.94,18.33,17.93,18.24,0.14,21628900
11/15/16,17.66,18.17,17.66,18.1,0.39,25153900
11/14/16,17.77,17.98,17.53,17.71,0.039999999999999,26313200
11/11/16,17.08,17.68,16.9,17.67,0.68,31043200
11/10/16,17.35,17.76,16.75,16.99,-0.21,30282100
11/09/16,16.95,17.35,16.75,17.2,-0.21,33873200
11/08/16,17.3,17.55,17.06,17.41,0.030000000000001,18062600
11/07/16,17.02,17.43,17.02,17.38,0.7,21673200
11/04/16,16.46,17.02,16.45,16.68,0.059999999999999,18026500
11/03/16,16.66,16.81,16.56,16.62,-0.059999999999999,17255000
11/02/16,16.95,17.01,16.5,16.68,-0.3,24949700
11/01/16,17.2,17.41,16.58,16.98,-0.18,27146000
10/31/16,17.54,17.76,17.16,17.16,-0.039999999999999,23267600
10/28/16,17.6,17.67,17.1,17.2,-0.33,20832400
10/27/16,17.82,17.9,17.4,17.53,-0.11,21198200
10/26/16,17.3,17.93,17.2,17.64,0.1,23610500
10/25/16,17.1,17.61,17.1,17.54,0.48,27444000
10/24/16,17.07,17.16,16.97,17.06,0.12,13838700
10/21/16,17,17.07,16.8,16.94,-0.26,18710300
10/20/16,17.05,17.5,17.05,17.2,-0.02,17129700
10/19/16,17,17.25,16.85,17.22,-0.19,18629400
10/18/16,17.21,17.66,17.2,17.41,0.42,20185700
10/17/16,17.02,17.17,16.93,16.99,-0.14,12657700
10/14/16,17.03,17.41,16.99,17.13,0.28,23539800
10/13/16,16.56,17,16.17,16.85,0.07,28593600
10/12/16,16.88,17.04,16.67,16.78,-0.079999999999998,17901700
10/11/16,17.4,17.47,16.53,16.86,-0.64,38070200
10/10/16,17.72,17.83,17.49,17.5,-0.11,18857600
10/07/16,17.72,17.8,17.3,17.61,-0.12,23848900
10/06/16,17.64,17.89,17.53,17.73,0.030000000000001,21606800
10/05/16,17.55,18.33,17.28,17.7,-0.1,67739504
10/04/16,17.98,18.04,17.66,17.8,0.07,54502800
10/03/16,17.99,18.02,17.6,17.73,-0.050000000000001,26856100
09/30/16,17.75,18,17.58,17.78,0.24,21340300
09/29/16,17.45,17.77,17.34,17.54,0.099999999999998,31869900
09/28/16,18.16,18.16,17.15,17.44,-0.56,42714200
09/27/16,17.58,18.08,17.35,18,0.64,28620500
09/26/16,17.35,17.6,17.18,17.36,-0.12,19564500
09/23/16,17.45,17.74,17.43,17.48,-0.11,17931200
09/22/16,17.89,18.05,17.41,17.59,-0.07,25277800
09/21/16,17.25,17.7,17.23,17.66,0.74,31378700
09/20/16,17.05,17.27,16.72,16.92,-0.029999999999998,17774800
09/19/16,17.63,17.77,16.85,16.95,-0.53,23999600
09/16/16,18.08,18.08,17.34,17.48,0.030000000000001,37445900
09/15/16,16.9,17.46,16.85,17.45,0.52,24318000
"Downloaded from Barchart.com as of 09-07-2018 01:06pm CDT"
