Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2018-09-14,2909.5,2917.25,2902.0,2911.25,1.25,2911.5,1353960.0,667008.0
2018-09-17,2909.0,2911.25,2892.25,2896.0,15.5,2896.0,1772839.0,1128631.0
2018-09-18,2895.5,2917.75,2883.5,2912.75,15.75,2911.75,1853662.0,1739118.0
2018-09-19,2913.0,2918.75,2905.75,2916.5,3.25,2915.0,1347443.0,2291959.0
2018-09-20,2916.5,2940.75,2913.25,2940.25,24.5,2939.5,1430318.0,2562710.0
2018-09-21,2939.5,2947.0,2932.0,2932.25,5.75,2933.75,1421358.0,2670821.0
2018-09-24,2939.25,2939.25,2926.0,2935.25,8.5,2934.0,4953.0,42122.0
2018-09-25,2934.75,2942.5,2927.25,2931.5,4.0,2930.0,6248.0,45686.0
2018-09-26,2932.5,2944.25,2916.5,2920.25,9.75,2920.25,11220.0,50748.0
2018-09-27,2919.75,2940.75,2916.5,2930.25,8.25,2928.5,5244.0,59273.0
2018-09-28,2930.75,2933.75,2916.75,2929.75,1.0,2927.5,2272.0,61031.0
2018-10-01,2930.75,2950.5,2930.75,2937.5,11.25,2938.75,8051.0,62706.0
2018-10-02,2938.0,2944.5,2926.5,2938.5,1.5,2937.25,6271.0,64971.0
2018-10-03,2938.0,2953.25,2933.75,2935.0,3.0,2940.25,9267.0,69788.0
2018-10-04,2934.0,2934.0,2896.5,2919.0,24.0,2916.25,8416.0,75953.0
2018-10-05,2918.0,2924.0,2882.0,2903.25,13.5,2902.75,5559.0,78517.0
2018-10-08,2906.5,2906.5,2875.0,2900.75,0.25,2902.5,5143.0,81615.0
2018-10-09,2901.0,2908.5,2883.5,2896.0,5.5,2897.0,8640.0,84582.0
