Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2018-09-21,7609.0,7637.5,7547.5,7547.5,58.25,7550.5,367392.0,245379.0
2018-09-24,7573.5,7626.5,7510.5,7626.5,34.75,7620.5,500.0,917.0
2018-09-25,7620.0,7637.5,7587.25,7633.0,11.0,7631.5,521.0,1078.0
2018-09-26,7640.5,7704.0,7613.75,7627.25,5.0,7626.5,850.0,1251.0
2018-09-27,7626.25,7722.5,7624.0,7702.5,67.75,7694.25,257.0,1386.0
2018-09-28,7697.5,7712.0,7655.75,7703.0,2.0,7692.25,311.0,1399.0
2018-10-01,7708.5,7765.0,7689.5,7709.25,20.25,7712.5,395.0,1433.0
2018-10-02,7710.5,7750.0,7669.25,7693.0,22.5,7690.0,946.0,1468.0
2018-10-03,7694.5,7740.25,7679.75,7687.0,12.75,7702.75,1745.0,1552.0
2018-10-04,7680.0,7685.25,7494.5,7561.0,150.75,7552.0,1670.0,1562.0
2018-10-05,7554.5,7576.25,7386.25,7475.75,78.25,7473.75,910.0,1664.0
2018-10-08,7487.0,7490.25,7324.5,7428.5,44.5,7429.25,1201.0,1642.0
2018-10-09,7428.5,7492.75,7376.25,7432.75,7.5,7436.75,1057.0,1667.0
