Time,Open,High,Low,Last,Change,Volume
12/07/16,109.26,111.19,109.16,111.03,1.08,29998700
12/06/16,109.5,110.36,109.19,109.95,0.84,26195400
12/05/16,110,110.03,108.25,109.11,-0.79000000000001,34324500
12/02/16,109.17,110.09,108.85,109.9,0.41000000000001,26527900
12/01/16,110.36,110.94,109.03,109.49,-1.03,37086800
11/30/16,111.6,112.2,110.27,110.52,-0.94,36162200
11/29/16,110.78,112.03,110.07,111.46,-0.11,28528700
11/28/16,111.43,112.46,111.39,111.57,-0.22000000000001,27193900
11/25/16,111.13,111.87,110.95,111.79,0.56,11475900
11/23/16,111.36,111.51,110.33,111.23,-0.56999999999999,27426300
11/22/16,111.95,112.42,111.4,111.8,0.069999999999993,25965500
11/21/16,110.12,111.99,110.01,111.73,1.67,29264500
11/18/16,109.72,110.54,109.66,110.06,0.11,28428900
11/17/16,109.81,110.35,108.83,109.95,-0.039999999999992,27632000
11/16/16,106.7,110.23,106.6,109.99,2.88,58840500
11/15/16,106.57,107.68,106.16,107.11,1.4,32264500
11/14/16,107.71,107.81,104.08,105.71,-2.72,51175500
11/11/16,107.12,108.87,106.55,108.43,0.64,34143900
11/10/16,111.09,111.09,105.83,107.79,-3.09,57134500
11/09/16,109.88,111.32,108.05,110.88,-0.18000000000001,59176300
11/08/16,110.31,111.72,109.7,111.06,0.65000000000001,24254100
11/07/16,110.08,110.51,109.46,110.41,1.57,32560000
11/04/16,108.53,110.25,108.11,108.84,-0.98999999999999,30836900
11/03/16,110.98,111.46,109.55,109.83,-1.76,26932600
11/02/16,111.4,112.35,111.23,111.59,0.10000000000001,28331700
11/01/16,113.46,113.77,110.53,111.49,-2.05,43825800
10/31/16,113.65,114.23,113.2,113.54,-0.17999999999999,26419300
10/28/16,113.87,115.21,113.45,113.72,-0.76000000000001,37861600
10/27/16,115.39,115.86,114.1,114.48,-1.11,34562000
10/26/16,114.31,115.7,113.31,115.59,-2.66,66134200
10/25/16,117.95,118.36,117.31,118.25,0.59999999999999,48128900
10/24/16,117.1,117.74,117,117.65,1.05,23538600
10/21/16,116.81,116.91,116.28,116.6,-0.46000000000001,23192600
10/20/16,116.86,117.38,116.33,117.06,-0.060000000000002,24125800
10/19/16,117.25,117.76,113.8,117.12,-0.34999999999999,20034500
10/18/16,118.18,118.21,117.45,117.47,-0.079999999999998,24553400
10/17/16,117.33,117.84,116.78,117.55,-0.079999999999998,23624800
10/14/16,117.88,118.17,117.13,117.63,0.64999999999999,35652100
10/13/16,116.79,117.44,115.72,116.98,-0.36,35192400
10/12/16,117.35,117.98,116.75,117.34,1.04,37586700
10/11/16,117.7,118.69,116.2,116.3,0.25,64041000
10/10/16,115.02,116.75,114.72,116.05,1.99,36235900
10/07/16,114.31,114.56,113.51,114.06,0.17,24358400
10/06/16,113.7,114.34,113.13,113.89,0.84,28779300
10/05/16,113.4,113.66,112.69,113.05,0.049999999999997,21453000
10/04/16,113.06,114.31,112.63,113,0.48,29736800
10/03/16,112.71,113.05,112.28,112.52,-0.53,21701700
09/30/16,112.46,113.37,111.8,113.05,0.86999999999999,36370100
09/29/16,113.16,113.8,111.8,112.18,-1.77,35881900
09/28/16,113.69,114.64,113.43,113.95,0.86,29630900
09/27/16,113,113.18,112.34,113.09,0.21000000000001,24605000
09/26/16,111.64,113.39,111.55,112.88,0.17,29853200
09/23/16,114.42,114.79,111.55,112.71,-1.91,52460600
09/22/16,114.35,114.94,114,114.62,1.07,31060900
09/21/16,113.85,113.99,112.44,113.55,-0.019999999999996,35994700
09/20/16,113.05,114.12,112.51,113.57,-0.010000000000005,34511800
09/19/16,115.19,116.18,113.25,113.58,-1.34,47010000
09/16/16,115.12,116.13,114.04,114.92,-0.64999999999999,79867600
09/15/16,113.86,115.73,113.49,115.57,3.8,90589696
"Downloaded from Barchart.com as of 09-07-2018 01:06pm CDT"
